DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DOY	DATE_TIME	DEPTH (m)	TDR (nM TDR/day)	FILE NAME	DEPTH MASL	TDR CENT (nM TDR/day)	LEU CENT (nM Leu/day)
LIMNO_BACT_PROD	WB9798L1	West Lake Bonney	BONW20	5		11/11/1997	4.5	0.00281	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L1	West Lake Bonney	BONW20	5		11/11/1997	5	0.0051	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L1	West Lake Bonney	BONW20	5		11/11/1997	10	0.01	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L1	West Lake Bonney	BONW20	5		11/11/1997	13	0.01	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L1	West Lake Bonney	BONW20	5		11/11/1997	14	0.00311	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L1	West Lake Bonney	BONW20	5		11/11/1997	15	0.00223	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L1	West Lake Bonney	BONW20	5		11/11/1997	17	0.00244	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L1	West Lake Bonney	BONW20	5		11/11/1997	25	0.000434	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L1	West Lake Bonney	BONW20	5		11/11/1997	30	0	TDR9798.txt			
LIMNO_BACT_PROD	HOA9798L1	Lake Hoare	HORLT1	5		11/15/1997	4.5	0.00228	TDR9798.txt	69.3822		
LIMNO_BACT_PROD	HOA9798L1	Lake Hoare	HORLT1	5		11/15/1997	5	0.00561	TDR9798.txt	68.8822		
LIMNO_BACT_PROD	HOA9798L1	Lake Hoare	HORLT1	5		11/15/1997	8	0.00785	TDR9798.txt	65.8822		
LIMNO_BACT_PROD	HOA9798L1	Lake Hoare	HORLT1	5		11/15/1997	12	0.00403	TDR9798.txt	61.8822		
LIMNO_BACT_PROD	HOA9798L1	Lake Hoare	HORLT1	5		11/15/1997	14	0.00227	TDR9798.txt	59.8822		
LIMNO_BACT_PROD	HOA9798L1	Lake Hoare	HORLT1	5		11/15/1997	16	0.00229	TDR9798.txt	57.8822		
LIMNO_BACT_PROD	HOA9798L1	Lake Hoare	HORLT1	5		11/15/1997	20	0.00458	TDR9798.txt	53.8822		
LIMNO_BACT_PROD	HOA9798L1	Lake Hoare	HORLT1	5		11/15/1997	25	0.00159	TDR9798.txt	48.8822		
LIMNO_BACT_PROD	HOA9798L1	Lake Hoare	HORLT1	5		11/15/1997	30	0.00195	TDR9798.txt	43.8822		
LIMNO_BACT_PROD	FRX9798L1	Lake Fryxell	FRXLT1	5		11/18/1997	4.5	0.000771	TDR9798.txt	12.645697		
LIMNO_BACT_PROD	FRX9798L1	Lake Fryxell	FRXLT1	5		11/18/1997	5	0.00385	TDR9798.txt	12.145697		
LIMNO_BACT_PROD	FRX9798L1	Lake Fryxell	FRXLT1	5		11/18/1997	6	0.02	TDR9798.txt	11.145697		
LIMNO_BACT_PROD	FRX9798L1	Lake Fryxell	FRXLT1	5		11/18/1997	8	0.05	TDR9798.txt	9.145697		
LIMNO_BACT_PROD	FRX9798L1	Lake Fryxell	FRXLT1	5		11/18/1997	9	0.09	TDR9798.txt	8.145697		
LIMNO_BACT_PROD	FRX9798L1	Lake Fryxell	FRXLT1	5		11/18/1997	10	0.16	TDR9798.txt	7.145697		
LIMNO_BACT_PROD	FRX9798L1	Lake Fryxell	FRXLT1	5		11/18/1997	11	0.00128	TDR9798.txt	6.145697		
LIMNO_BACT_PROD	FRX9798L1	Lake Fryxell	FRXLT1	5		11/18/1997	15	0.00548	TDR9798.txt	2.145697		
LIMNO_BACT_PROD	FRX9798L1	Lake Fryxell	FRXLT1	5		11/18/1997	18	0.00493	TDR9798.txt	-0.854303		
LIMNO_BACT_PROD	EB9798L2	East Lake Bonney	BONE30	5		12/20/1997	4.5	0.03	TDR9798.txt			
LIMNO_BACT_PROD	EB9798L2	East Lake Bonney	BONE30	5		12/20/1997	5	0.02	TDR9798.txt			
LIMNO_BACT_PROD	EB9798L2	East Lake Bonney	BONE30	5		12/20/1997	10	0.00999	TDR9798.txt			
LIMNO_BACT_PROD	EB9798L2	East Lake Bonney	BONE30	5		12/20/1997	13	0.01	TDR9798.txt			
LIMNO_BACT_PROD	EB9798L2	East Lake Bonney	BONE30	5		12/20/1997	15	0.00556	TDR9798.txt			
LIMNO_BACT_PROD	EB9798L2	East Lake Bonney	BONE30	5		12/20/1997	18	0.00301	TDR9798.txt			
LIMNO_BACT_PROD	EB9798L2	East Lake Bonney	BONE30	5		12/20/1997	20	0.0025	TDR9798.txt			
LIMNO_BACT_PROD	EB9798L2	East Lake Bonney	BONE30	5		12/20/1997	25	0	TDR9798.txt			
LIMNO_BACT_PROD	EB9798L2	East Lake Bonney	BONE30	5		12/20/1997	30	0.00244	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	4.5	0.01	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	5	0.02	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	10	0.01	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	13	0.02	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	14	0.00731	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	15	0.00607	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	17	0.00276	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	25	0.000287	TDR9798.txt			
LIMNO_BACT_PROD	WB9798L2	West Lake Bonney	BONW20	5		12/22/1997	30	0	TDR9798.txt			
LIMNO_BACT_PROD	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	4.5	0.02	TDR9798.txt	69.4164		
LIMNO_BACT_PROD	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	5	0.03	TDR9798.txt	68.9164		
LIMNO_BACT_PROD	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	8	0.03	TDR9798.txt	65.9164		
LIMNO_BACT_PROD	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	12	0.02	TDR9798.txt	61.9164		
LIMNO_BACT_PROD	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	14	0.01	TDR9798.txt	59.9164		
LIMNO_BACT_PROD	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	16	0.00683	TDR9798.txt	57.9164		
LIMNO_BACT_PROD	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	20	0.00346	TDR9798.txt	53.9164		
LIMNO_BACT_PROD	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	25	0.00149	TDR9798.txt	48.9164		
LIMNO_BACT_PROD	HOA9798L2	Lake Hoare	HORLT1	5		12/26/1997	30	0	TDR9798.txt	43.9164		
LIMNO_BACT_PROD	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	4.5	0.04	TDR9798.txt	12.682429		
LIMNO_BACT_PROD	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	5	0.04	TDR9798.txt	12.182429		
LIMNO_BACT_PROD	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	6	0.06	TDR9798.txt	11.182429		
LIMNO_BACT_PROD	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	8	0.09	TDR9798.txt	9.182429		
LIMNO_BACT_PROD	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	9	0.26	TDR9798.txt	8.182429		
LIMNO_BACT_PROD	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	10	0.28	TDR9798.txt	7.182429		
LIMNO_BACT_PROD	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	11	0.01	TDR9798.txt	6.182429		
LIMNO_BACT_PROD	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	15	0.00293	TDR9798.txt	2.182429		
LIMNO_BACT_PROD	FRX9798L2	Lake Fryxell	FRXLT1	5		12/29/1997	18	0	TDR9798.txt	-0.817571		
LIMNO_BACT_PROD	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	4.5	0.02	TDR9899.xls	12.642014		
LIMNO_BACT_PROD	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	5	0.006662	TDR9899.xls	12.142014		
LIMNO_BACT_PROD	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	6	0.02	TDR9899.xls	11.142014		
LIMNO_BACT_PROD	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	8	0.03	TDR9899.xls	9.142014		
LIMNO_BACT_PROD	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	9	0.04	TDR9899.xls	8.142014		
LIMNO_BACT_PROD	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	10	0.12	TDR9899.xls	7.142014		
LIMNO_BACT_PROD	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	11	0.02	TDR9899.xls	6.142014		
LIMNO_BACT_PROD	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	15	0.00041	TDR9899.xls	2.142014		
LIMNO_BACT_PROD	FRX9899L1	Lake Fryxell	FRXLT1	6		10/28/1998	18	0	TDR9899.xls	-0.857986		
LIMNO_BACT_PROD	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	4.5	0.001865	TDR9899.xls	69.40828137		
LIMNO_BACT_PROD	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	5	0.001463	TDR9899.xls	68.90828137		
LIMNO_BACT_PROD	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	8	0.006055	TDR9899.xls	65.90828137		
LIMNO_BACT_PROD	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	12	0.003602	TDR9899.xls	61.90828137		
LIMNO_BACT_PROD	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	14	0.003817	TDR9899.xls	59.90828137		
LIMNO_BACT_PROD	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	16	0.003602	TDR9899.xls	57.90828137		
LIMNO_BACT_PROD	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	20	0.00171	TDR9899.xls	53.90828137		
LIMNO_BACT_PROD	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	25		TDR9899.xls	48.90828137		
LIMNO_BACT_PROD	HOA9899L1	Lake Hoare	HORLT1	6		11/3/1998	30		TDR9899.xls	43.90828137		
LIMNO_BACT_PROD	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	4.5	0.002688	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	5	0.005532	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	10	0.005049	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	13	0.004982	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	15	0.006887	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	18	0.005608	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	20	0.003901	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	25	0.004393	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L1	East Lake Bonney	BONE30	6		11/9/1998	30	0.001335	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	4.5	0.001968	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	5	0.003186	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	10	0.007654	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	13	0.02	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	14	0.008975	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	15	0.007083	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	17	0.003447	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	25	0.001564	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L1	West Lake Bonney	BONW20	6		11/11/1998	30	0.000941	TDR9899.xls			
LIMNO_BACT_PROD	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	4.5	0.13	TDR9899.xls	12.621806		
LIMNO_BACT_PROD	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	5	0.09	TDR9899.xls	12.121806		
LIMNO_BACT_PROD	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	6	0.08	TDR9899.xls	11.121806		
LIMNO_BACT_PROD	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	8	0.06	TDR9899.xls	9.121806		
LIMNO_BACT_PROD	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	9	0.23	TDR9899.xls	8.121806		
LIMNO_BACT_PROD	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	10	0.07	TDR9899.xls	7.121806		
LIMNO_BACT_PROD	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	11	0.03	TDR9899.xls	6.121806		
LIMNO_BACT_PROD	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	15	0.008544	TDR9899.xls	2.121806		
LIMNO_BACT_PROD	FRX9899L2	Lake Fryxell	FRXLT1	6		11/23/1998	18	0.00092	TDR9899.xls	-0.878194		
LIMNO_BACT_PROD	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	4.5	0.00114	TDR9899.xls	69.3731		
LIMNO_BACT_PROD	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	5	0.003441	TDR9899.xls	68.8731		
LIMNO_BACT_PROD	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	8	0.01	TDR9899.xls	65.8731		
LIMNO_BACT_PROD	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	12	0.008412	TDR9899.xls	61.8731		
LIMNO_BACT_PROD	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	14	0	TDR9899.xls	59.8731		
LIMNO_BACT_PROD	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	16	0.005278	TDR9899.xls	57.8731		
LIMNO_BACT_PROD	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	20	0.00413	TDR9899.xls	53.8731		
LIMNO_BACT_PROD	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	25		TDR9899.xls	48.8731		
LIMNO_BACT_PROD	HOA9899L2	Lake Hoare	HORLT1	6		12/1/1998	30		TDR9899.xls	43.8731		
LIMNO_BACT_PROD	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	4.5	0.006403	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	5	0.005711	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	10	0.007238	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	13	0.008436	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	15	0.007122	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	18	0.005895	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	20	0.004277	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	25	0	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L2	East Lake Bonney	BONE30	6		12/6/1998	30	0	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	4.5	0.02	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	5	0.02	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	10	0.007452	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	13	0.02	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	14	0.006433	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	15	0.009629	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	17	0.003689	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	25	0	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L2	West Lake Bonney	BONW20	6		12/9/1998	30	0	TDR9899.xls			
LIMNO_BACT_PROD	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	4.5	0.07	TDR9899.xls	12.605581		
LIMNO_BACT_PROD	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	5	0.08	TDR9899.xls	12.105581		
LIMNO_BACT_PROD	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	6	0.09	TDR9899.xls	11.105581		
LIMNO_BACT_PROD	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	8	0.12	TDR9899.xls	9.105581		
LIMNO_BACT_PROD	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	9	0.34	TDR9899.xls	8.105581		
LIMNO_BACT_PROD	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	10	0.23	TDR9899.xls	7.105581		
LIMNO_BACT_PROD	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	11	0.04	TDR9899.xls	6.105581		
LIMNO_BACT_PROD	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	15	0.00331	TDR9899.xls	2.105581		
LIMNO_BACT_PROD	FRX9899L3	Lake Fryxell	FRXLT1	6		12/20/1998	18	0.001629	TDR9899.xls	-0.894419		
LIMNO_BACT_PROD	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	4.5	0.02	TDR9899.xls	69.429		
LIMNO_BACT_PROD	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	5	0.01	TDR9899.xls	68.929		
LIMNO_BACT_PROD	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	10	0.02	TDR9899.xls	63.929		
LIMNO_BACT_PROD	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	13	0.01	TDR9899.xls	60.929		
LIMNO_BACT_PROD	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	15	0.006437	TDR9899.xls	58.929		
LIMNO_BACT_PROD	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	18	0.002701	TDR9899.xls	55.929		
LIMNO_BACT_PROD	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	20	0.004311	TDR9899.xls	53.929		
LIMNO_BACT_PROD	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	25		TDR9899.xls	48.929		
LIMNO_BACT_PROD	HOA9899L3	Lake Hoare	HORLT1	6		12/26/1998	30		TDR9899.xls	43.929		
LIMNO_BACT_PROD	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	4.5	0.00827	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	5	0.007752	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	10	0.01	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	13	0.01	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	15	0.007861	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	18	0.004585	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	20	0.007392	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	25	0	TDR9899.xls			
LIMNO_BACT_PROD	EB9899L3	East Lake Bonney	BONE30	6		12/30/1998	30	0.005251	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	4.5	0.008779	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	5	0.01	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	10	0.006603	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	13	0.03	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	15	0.009278	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	18	0.004229	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	20	0.002453	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	25	0.003218	TDR9899.xls			
LIMNO_BACT_PROD	WB9899L3	West Lake Bonney	BONW20	6		1/1/1999	30	0	TDR9899.xls			
LIMNO_BACT_PROD	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	4.5		TdR9900.xls	12.606178		
LIMNO_BACT_PROD	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	5	0.006796	TdR9900.xls	12.106178		
LIMNO_BACT_PROD	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	6	0.01	TdR9900.xls	11.106178		
LIMNO_BACT_PROD	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	8	0.03	TdR9900.xls	9.106178		
LIMNO_BACT_PROD	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	9	0.03	TdR9900.xls	8.106178		
LIMNO_BACT_PROD	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	10	0.03	TdR9900.xls	7.106178		
LIMNO_BACT_PROD	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	11	0.03	TdR9900.xls	6.106178		
LIMNO_BACT_PROD	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	15	0	TdR9900.xls	2.106178		
LIMNO_BACT_PROD	FRX9900L1	Lake Fryxell	FRXLT1	7		10/30/1999	18	0	TdR9900.xls	-0.893822		
LIMNO_BACT_PROD	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	4.5	0.001932	TdR9900.xls			
LIMNO_BACT_PROD	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	5	0	TdR9900.xls			
LIMNO_BACT_PROD	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	10	0.001886	TdR9900.xls			
LIMNO_BACT_PROD	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	13	0.003038	TdR9900.xls			
LIMNO_BACT_PROD	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	15	0.000397	TdR9900.xls			
LIMNO_BACT_PROD	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	18	0.00187	TdR9900.xls			
LIMNO_BACT_PROD	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	20	0	TdR9900.xls			
LIMNO_BACT_PROD	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	25	0	TdR9900.xls			
LIMNO_BACT_PROD	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	30	0	TdR9900.xls			
LIMNO_BACT_PROD	WB9900L1	West Lake Bonney	BONW20	7		11/10/1999	4.5	0	TdR9900.xls			
LIMNO_BACT_PROD	WB9900L1	West Lake Bonney	BONW20	7		11/10/1999	5	0	TdR9900.xls			
LIMNO_BACT_PROD	WB9900L1	West Lake Bonney	BONW20	7		11/10/1999	10	0.001665	TdR9900.xls			
LIMNO_BACT_PROD	WB9900L1	West Lake Bonney	BONW20	7		11/10/1999	13	0.006278	TdR9900.xls			
LIMNO_BACT_PROD	WB9900L1	West Lake Bonney	BONW20	7		11/10/1999	14	0.002893	TdR9900.xls			
LIMNO_BACT_PROD	WB9900L1	West Lake Bonney	BONW20	7		11/10/1999	15	0.003871	TdR9900.xls			
LIMNO_BACT_PROD	WB9900L1	West Lake Bonney	BONW20	7		11/10/1999	17	0.00104	TdR9900.xls			
LIMNO_BACT_PROD	WB9900L1	West Lake Bonney	BONW20	7		11/10/1999	25	0	TdR9900.xls			
LIMNO_BACT_PROD	WB9900L1	West Lake Bonney	BONW20	7		11/10/1999	30	0	TdR9900.xls			
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	4.5	0.02	TdR9900.xls	69.38466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	5	0.02	TdR9900.xls	68.88466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	6		TdR9900.xls	67.88466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	8	0.01	TdR9900.xls	65.88466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	10		TdR9900.xls	63.88466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	12	0.00481	TdR9900.xls	61.88466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	14	0.002329	TdR9900.xls	59.88466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	16	0.001074	TdR9900.xls	57.88466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	20	0	TdR9900.xls	53.88466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	25		TdR9900.xls	48.88466497		
LIMNO_BACT_PROD	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	30		TdR9900.xls	43.88466497		
LIMNO_BACT_PROD	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	4.5		TdR9900.xls	12.58115558		
LIMNO_BACT_PROD	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	5	0.18	TdR9900.xls	12.08115558		
LIMNO_BACT_PROD	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	6	0.25	TdR9900.xls	11.08115558		
LIMNO_BACT_PROD	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	8	0.27	TdR9900.xls	9.08115558		
LIMNO_BACT_PROD	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	9	0.19	TdR9900.xls	8.08115558		
LIMNO_BACT_PROD	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	10	0.26	TdR9900.xls	7.08115558		
LIMNO_BACT_PROD	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	11	0.09	TdR9900.xls	6.08115558		
